id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z23btzvxbnicyzguhacdp435mm4jgvlsueypdlovo31w03c010c,洪小協 hzpty08,1 week ago,1505061610094,想聽妳的聲音唱鄭中基,0,true,1,,,,,,
,,,,,,,,z23btzvxbnicyzguhacdp435mm4jgvlsueypdlovo31w03c010c.1505051319106075,吳海文 Kevin Wu,1 week ago,1505061610631,何必跟我 我這種無賴~~😆,0
z22gy1hyqva0yrpudacdp43aamcgrpeicbwuoq1gisxw03c010c,Waijun Foo,1 week ago,1505061610099,这歌声真是👍,1,true,1,,,,,,
,,,,,,,,z22gy1hyqva0yrpudacdp43aamcgrpeicbwuoq1gisxw03c010c.1505050545662454,吳海文 Kevin Wu,1 week ago,1505061610591,你要分享哦😆,0
z23ecjextrr4xnjy204t1aokglavmo3umccqzbx0oxhdbk0h00410,曾憲巍,1 week ago,1505061610103,非常喜歡,1,true,2,,,,,,
,,,,,,,,z23ecjextrr4xnjy204t1aokglavmo3umccqzbx0oxhdbk0h00410.1505050473401526,吳海文 Kevin Wu,1 week ago,1505061610568,謝謝市長🌹,0
,,,,,,,,z23ecjextrr4xnjy204t1aokglavmo3umccqzbx0oxhdbk0h00410.1505051523560469,曾憲巍,1 week ago,1505061610571,"吳海文 Kevin Wu 哈哈哈謝謝你的回覆
你很幽默餒哈哈",0
z22zi3wbqsbkhnostacdp43b1z45qtmzmupi4ouogcxw03c010c,ke19911215,1 week ago,1505061610109,異鄉人..,1,true,1,,,,,,
,,,,,,,,z22zi3wbqsbkhnostacdp43b1z45qtmzmupi4ouogcxw03c010c.1505050456459527,吳海文 Kevin Wu,1 week ago,1505061610609,我是啊 我來自異鄉🙃,0
z23ig5cy0vuhdrmsvacdp43au3dlv1ucivu5qq5vz1pw03c010c,宇鋒,1 week ago,1505061610137,超好聽(好像比原場好聽),1,true,1,,,,,,
,,,,,,,,z23ig5cy0vuhdrmsvacdp43au3dlv1ucivu5qq5vz1pw03c010c.1505050402953728,吳海文 Kevin Wu,1 week ago,1505061610514,希望你這樣說完我不會被黑😆,0
z22oinkrokb2c1xkvacdp433w20hgmzpheiuycuudpdw03c010c,張新,1 week ago,1505061610141,聽來好甘苦ˇ 不像在做夢,1,true,1,,,,,,
,,,,,,,,z22oinkrokb2c1xkvacdp433w20hgmzpheiuycuudpdw03c010c.1505050331358580,吳海文 Kevin Wu,1 week ago,1505061610597,夢都沒有甘苦的？😆,0
z23btztiiwz0i3lkracdp43ahncb4zhj5nfpypdhzjxw03c010c,鐘奕麟,2 weeks ago,1504456810145,很喜歡你翻唱這首   求吉他譜 sese4201@yahoo.com.tw,0,true,1,,,,,,
,,,,,,,,z23btztiiwz0i3lkracdp43ahncb4zhj5nfpypdhzjxw03c010c.1505050267659141,吳海文 Kevin Wu,1 week ago,1505061610602,我沒譜哦,0
z22jyx44fsb5wfbdpacdp431p5fapahqagbyhdgyd2lw03c010c,林欣諭,2 weeks ago,1504456810148,唱的很有這首歌詞的味道！唱的很好聽,1,true,1,,,,,,
,,,,,,,,z22jyx44fsb5wfbdpacdp431p5fapahqagbyhdgyd2lw03c010c.1505050120521428,吳海文 Kevin Wu,1 week ago,1505061610582,謝謝❤️,0
z22ztvyr2qeotl0e1acdp432qxfggiqypi15xudqwj5w03c010c,Tommy 謝,2 weeks ago,1504456810153,這歌也太難過了八,1,true,1,,,,,,
,,,,,,,,z22ztvyr2qeotl0e1acdp432qxfggiqypi15xudqwj5w03c010c.1505049954270818,吳海文 Kevin Wu,1 week ago,1505061610526,袁惟仁老師的傑作🙏🏻,0
z230uburxqmtcblf4acdp430ifzhijgwblhhowmwr5dw03c010c,MyCuppycakes,2 weeks ago,1504456811427,"谢谢你把这首我爱的歌唱得那么动听，每次温习功课时都会听你的歌 ❤️ 
（来自悉尼的支持者）",1,true,1,,,,,,
,,,,,,,,z230uburxqmtcblf4acdp430ifzhijgwblhhowmwr5dw03c010c.1505049841025082,吳海文 Kevin Wu,1 week ago,1505061611967,別聽膩哦！❤️,0
z23cjtiahxrqgjxlgacdp431xijnznrptvoozhoexqdw03c010c,郭伟杰,2 weeks ago,1504456811431,好听=）,1,true,1,,,,,,
,,,,,,,,z23cjtiahxrqgjxlgacdp431xijnznrptvoozhoexqdw03c010c.1505049809603105,吳海文 Kevin Wu,1 week ago,1505061612148,感謝🌹,0
z23jenkayyuctbwg004t1aokgmclz1pghp1lcajiqmqibk0h00410,恩小智,3 weeks ago,1503852011436,我非常喜歡你唱的兩句（我才不會把愛都放在同一個地方）跟（我才不會把淚都鎖在自己的眼框） 的（個）跟（的）的轉音 太好聽了,1,true,1,,,,,,
,,,,,,,,z23jenkayyuctbwg004t1aokgmclz1pghp1lcajiqmqibk0h00410.1505049613997477,吳海文 Kevin Wu,1 week ago,1505061612063,耳朵很利哦❤️,0
z22duvwbmq3ectbxu04t1aokg5c2efacg03u4orv2rjnrk0h00410,Jia En Lim,3 weeks ago,1503852011440,很让你喜欢你唱出的气氛， 只是有一些些歌词有小小的跑调， 加油(⊙o⊙)!,1,true,1,,,,,,
,,,,,,,,z22duvwbmq3ectbxu04t1aokg5c2efacg03u4orv2rjnrk0h00410.1505049555045589,吳海文 Kevin Wu,1 week ago,1505061612028,耳朵很專業哦😂,0
z23zzzfzosj3xdlzp04t1aokgvpnyijorp1pjckh2tu0bk0h00410,小殤.,3 weeks ago,1503852011444,超喜歡♡微微磁性的聲音😌 (一直重複聽:),2,true,2,,,,,,
,,,,,,,,z23zzzfzosj3xdlzp04t1aokgvpnyijorp1pjckh2tu0bk0h00410.1505049439372847,吳海文 Kevin Wu,1 week ago,1505061612158,不要聽膩就好😂,1
,,,,,,,,z23zzzfzosj3xdlzp04t1aokgvpnyijorp1pjckh2tu0bk0h00410.1505050211402556,小殤.,1 week ago,1505061612162,吳海文 Kevin Wu 怎麼可能膩///(粉絲餒  真的唱的很讚😍,0
z232urq5youey5pdyacdp4305bf1r0jjp55b14hrxidw03c010c,Liou Miseey,3 weeks ago,1503852011464,我特別喜歡你這個版本的，勝過原版,1,true,2,,,,,,
,,,,,,,,z232urq5youey5pdyacdp4305bf1r0jjp55b14hrxidw03c010c.1505049331609405,吳海文 Kevin Wu,1 week ago,1505061612111,這樣我會被罵的啊😂,1
,,,,,,,,z232urq5youey5pdyacdp4305bf1r0jjp55b14hrxidw03c010c.1505049759746891,Liou Miseey,1 week ago,1505061612114,吳海文 Kevin Wu 不會啦😂😂加油！期待更多作品,0
z23ogn5yoornxzyyo04t1aokgmkluyj4ies0w3xesj4yrk0h00410,蝦蝦米,3 weeks ago,1503852011468,很有磁性,1,true,1,,,,,,
,,,,,,,,z23ogn5yoornxzyyo04t1aokgmkluyj4ies0w3xesj4yrk0h00410.1505049312811847,吳海文 Kevin Wu,1 week ago,1505061612121,謝謝🌹,0
z22ycttivzepgzcx104t1aokgl2r21jitz202xq3vuxprk0h00410,宜真,3 weeks ago,1503852011473,好好聽的聲音,1,true,1,,,,,,
,,,,,,,,z22ycttivzepgzcx104t1aokgl2r21jitz202xq3vuxprk0h00410.1505049251857788,吳海文 Kevin Wu,1 week ago,1505061612184,謝謝🙌🏻,0
z23tidbbuvq3frzluacdp435thwvelmyvvjm55w3mmtw03c010c,Huang Ya,3 weeks ago,1503852011477,這聲線...也太美了😭,1,true,1,,,,,,
,,,,,,,,z23tidbbuvq3frzluacdp435thwvelmyvvjm55w3mmtw03c010c.1505049199207041,吳海文 Kevin Wu,1 week ago,1505061612128,記得分享哦🙌🏻,0
z23pxfiysqmpv1oq104t1aokguk4pvfacosghy0hkhqpbk0h00410,Chia Che Kuo,3 weeks ago,1503852011481,好聽,1,true,1,,,,,,
,,,,,,,,z23pxfiysqmpv1oq104t1aokguk4pvfacosghy0hkhqpbk0h00410.1505049048454062,吳海文 Kevin Wu,1 week ago,1505061612095,記得介紹給你朋友哦🙌🏻,0
z230slqguwevcvc5y04t1aokgiof2lomxfflryzk5ilork0h00410,Miranda Huang,3 weeks ago,1503852011485,已經replay了無數次，覺得很療癒...很難過愛了這麼多年，只是夢一場。,1,true,1,,,,,,
,,,,,,,,z230slqguwevcvc5y04t1aokgiof2lomxfflryzk5ilork0h00410.1503409040681043,吳海文 Kevin Wu,3 weeks ago,1503852012135,聽聽看「愛過的人」？🌹,0
z22widioglzcsdxs3acdp434ov1morq3zjxaslvj301w03c010c,seven liu,4 weeks ago,1503247211489,你的歌聲讓歌曲更有畫面，謝謝你的好聲音,1,true,1,,,,,,
,,,,,,,,z22widioglzcsdxs3acdp434ov1morq3zjxaslvj301w03c010c.1503297647818205,吳海文 Kevin Wu,3 weeks ago,1503852011959,需要你的支持與分享😇,0
z23wcv4ponu2vpj0xacdp434hxqsfczlo3d3hxzhza5w03c010c,Chiam Ricky,4 weeks ago,1503247211494,好喜歡！！！！您的聲音,1,true,1,,,,,,
,,,,,,,,z23wcv4ponu2vpj0xacdp434hxqsfczlo3d3hxzhza5w03c010c.1503297586984177,吳海文 Kevin Wu,3 weeks ago,1503852012015,希望你的分享能讓更多人聽到😇,0
z223uz0gloadgfc0facdp43as0lzh12axy3jcsb3sshw03c010c,林立謙,4 weeks ago,1503247211497,感性的聲音:D,1,true,1,,,,,,
,,,,,,,,z223uz0gloadgfc0facdp43as0lzh12axy3jcsb3sshw03c010c.1503297551342391,吳海文 Kevin Wu,3 weeks ago,1503852011947,😇,0
z22fet0jzva1jdt3macdp4353h4lux3ay3xnj21pj3xw03c010c,andy lau,1 month ago,1502988011501,你的声音好好听哦  第一次爱上 男生 哈哈哈,1,true,1,,,,,,
,,,,,,,,z22fet0jzva1jdt3macdp4353h4lux3ay3xnj21pj3xw03c010c.1503065632679221,吳海文 Kevin Wu,4 weeks ago,1503247212142,哈哈哈 謝謝🙌🏻🌹,0
z23kzl2ziuryfty5m04t1aokgp1nfykpe52auysior5erk0h00410,陳祺婷,1 month ago,1502988011506,唱進心坎裡,1,true,1,,,,,,
,,,,,,,,z23kzl2ziuryfty5m04t1aokgp1nfykpe52auysior5erk0h00410.1503065466358447,吳海文 Kevin Wu,4 weeks ago,1503247212102,謝謝🙌🏻🌹,0
z222d1n53sbvexe4f04t1aokgnjmdgzh0ecwabf4gq05bk0h00410,孔維,1 month ago,1502988011510,你唱得真好听！👍请问有这个吉他谱吗？好想学这首歌,1,true,2,,,,,,
,,,,,,,,z222d1n53sbvexe4f04t1aokgnjmdgzh0ecwabf4gq05bk0h00410.1503065399632964,吳海文 Kevin Wu,4 weeks ago,1503247212044,我沒有 哈哈,0
,,,,,,,,z222d1n53sbvexe4f04t1aokgnjmdgzh0ecwabf4gq05bk0h00410.1503265134774741,孔維,3 weeks ago,1503852012049,吳海文 Kevin Wu 遗憾，谢谢你回复我，你的声音很好听☺️,0
z23ichxwrsneht132acdp4331jnw3inwjqkghlzpymxw03c010c,江宜潔,1 month ago,1502988011514,誰能解釋整首這首歌的含義,1,true,1,,,,,,
,,,,,,,,z23ichxwrsneht132acdp4331jnw3inwjqkghlzpymxw03c010c.1503065390159776,吳海文 Kevin Wu,4 weeks ago,1503247212083,歌詞很直白啊,0
z22hxh3q3ozpxxjvmacdp433qvilfofs0m2tkawkiwlw03c010c,Sherry Chen,1 month ago,1502988011518,"最近剛分手....
歌詞和歌聲 ，唱進心坎裡
真的很好聽唷!!",1,true,1,,,,,,
,,,,,,,,z22hxh3q3ozpxxjvmacdp433qvilfofs0m2tkawkiwlw03c010c.1503065371834295,吳海文 Kevin Wu,4 weeks ago,1503247211994,謝謝🙌🏻🌹,0
z23yjbsq2wqqs1m3qacdp43beskeygn4dec1nakeqx5w03c010c,張郁苓,1 month ago,1502988011523,"每天都會聽你的歌 謝謝你 很舒服的嗓音。

分手了四個月 我還掛念著他
四年多將近五年的感情
就像夢一場。",1,true,1,,,,,,
,,,,,,,,z23yjbsq2wqqs1m3qacdp43beskeygn4dec1nakeqx5w03c010c.1503065354751069,吳海文 Kevin Wu,4 weeks ago,1503247212169,未經失意不懂人生，未經失戀不懂愛情 加油🌹,0
z22zfhtqflmdwpvfnacdp43a4xzpu1eabjww5rw0yihw03c010c,寒月雪,1 month ago,1502988012901,我很喜歡妳唱歌的歌聲.柔和有力..跟他分手了那麼久..聽到這聲音.還是會想起他.都說了兩個人好好過.結果被他背叛..聽到你的聲音.釋懷了,1,true,2,,,,,,
,,,,,,,,z22zfhtqflmdwpvfnacdp43a4xzpu1eabjww5rw0yihw03c010c.1503064964309179,吳海文 Kevin Wu,4 weeks ago,1503247213672,哇... 恭喜你釋懷了！🙌🏻,0
,,,,,,,,z22zfhtqflmdwpvfnacdp43a4xzpu1eabjww5rw0yihw03c010c.1503067339414672,寒月雪,4 weeks ago,1503247213675,吳海文 Kevin Wu 謝謝您,0
z23itpmp2zaehlysxacdp435bm4tnz1lbjiit1pgcllw03c010c,Du Bonnie,1 month ago,1502988012908,超好聽！ 馬上訂閱！！,1,true,1,,,,,,
,,,,,,,,z23itpmp2zaehlysxacdp435bm4tnz1lbjiit1pgcllw03c010c.1503064944119574,吳海文 Kevin Wu,4 weeks ago,1503247213500,謝謝🙌🏻🌹,0
z23ocrt5duqpcv0noacdp434552zhvgairlk4i13n1lw03c010c,dingwu hung,1 month ago,1502988012916,"我無法在沒有你的地方療傷,
因為當初對你的家人的承諾,
曾經,   我們是那麼的相愛的,
如今,   卻是如此不堪的現狀,
我不在打擾你的生活,
我會一直都在這邊等,
等你回來我身邊那天
我還在這默默地保護
妳 ....",1,true,1,,,,,,
,,,,,,,,z23ocrt5duqpcv0noacdp434552zhvgairlk4i13n1lw03c010c.1503064851504927,吳海文 Kevin Wu,4 weeks ago,1503247213560,加油🙌🏻,0
z23kf3aibrfejvkr004t1aokg4pkuh241idsvzwj3u0krk0h00410,W1313iY,1 month ago,1502988012922,nice +u : ),1,true,1,,,,,,
,,,,,,,,z23kf3aibrfejvkr004t1aokg4pkuh241idsvzwj3u0krk0h00410.1503064716080207,吳海文 Kevin Wu,4 weeks ago,1503247213464,謝謝🙌🏻🌹,0
z22jen4iorb1tnh0oacdp4352fwni2xl0o042ty1mrpw03c010c,fuck14785,1 month ago,1502988012928,"幽美的詞,磁性的嗓音又搭配很有復古感的背景    !很有構思的mv",1,true,1,,,,,,
,,,,,,,,z22jen4iorb1tnh0oacdp4352fwni2xl0o042ty1mrpw03c010c.1503064708158115,吳海文 Kevin Wu,4 weeks ago,1503247213514,還不算MV，還在學習拍攝，就是簡單的分鏡而已，但是謝謝😇,0
z23gyfaivvikuvszc04t1aokg34apddvo2yuuhen4hcyrk0h00410,叢新日,1 month ago,1502988012933,真的很好聽,1,true,1,,,,,,
,,,,,,,,z23gyfaivvikuvszc04t1aokg34apddvo2yuuhen4hcyrk0h00410.1502241559875167,吳海文 Kevin Wu,1 month ago,1502988013487,謝謝🌹,0
z22gg50avprbzn13jacdp4352ta1hkfx4lptp50g5r1w03c010c,Juan Chiou,1 month ago,1502988012939,百聽不厭你的版本😌,1,true,1,,,,,,
,,,,,,,,z22gg50avprbzn13jacdp4352ta1hkfx4lptp50g5r1w03c010c.1502241421845946,吳海文 Kevin Wu,1 month ago,1502988013544,謝謝😌,0
z220fxz51v3dfl120acdp435szwqdgvwqdxnkzgzkydw03c010c,Vivian Kwong,1 month ago,1502988012944,好好聽，聽了很多篇！👍🏻👍🏻👍🏻,0,false,0,,,,,,
z22bsdazlmitxvmh304t1aokgh2i1esz0ks5zvkz2e30rk0h00410,Tamie Lam,1 month ago,1502988012948,很好听 常常听你的歌,1,true,3,,,,,,
,,,,,,,,z22bsdazlmitxvmh304t1aokgh2i1esz0ks5zvkz2e30rk0h00410.1502002778798365,吳海文 Kevin Wu,1 month ago,1502988013525,謝謝，記得鎖定禮拜一，有新歌更新😝,0
,,,,,,,,z22bsdazlmitxvmh304t1aokgh2i1esz0ks5zvkz2e30rk0h00410.1502028970053272,Tamie Lam,1 month ago,1502988013528,吳海文 Kevin Wu ok,0
,,,,,,,,z22bsdazlmitxvmh304t1aokgh2i1esz0ks5zvkz2e30rk0h00410.1502029020469925,Tamie Lam,1 month ago,1502988013530,吳海文 Kevin Wu 一直在听梦一场给洗脑了,0
z125x1gosyr0el4bs04ccjahhlmdf5lzf10,王點,1 month ago,1502988012953,器材！我遠遠號他們的他們的他們的在,0,true,1,,,,,,
,,,,,,,,z125x1gosyr0el4bs04ccjahhlmdf5lzf10.1501238202122008,王點,1 month ago,1502988013507,那個他才不他們的他們的他們的我遠遠無論他們的他們的你才不你才不我遠遠號,0
z13udzspxre5jt3rl04cgzwhewakdbeodms0k,承承承,1 month ago,1502988012959,有吉他譜嗎 很喜歡你的編排,1,true,1,,,,,,
,,,,,,,,z13udzspxre5jt3rl04cgzwhewakdbeodms0k.1501431481095532,吳海文 Kevin Wu,1 month ago,1502988013479,沒有😂,0
z122i1azrxn0xxhjk04ccbeobqq2xdworcg,Andy Goldstein,1 month ago,1502988012963,超棒，實在太好聽啦，我老婆不懂中文不過一旦聽到這首歌就問我，老公！這是誰？聽不懂但超好聽啊！,1,true,1,,,,,,
,,,,,,,,z122i1azrxn0xxhjk04ccbeobqq2xdworcg.1501056761865296,吳海文 Kevin Wu,1 month ago,1502988013566,代我謝謝你老婆！😊,0
z13yeb0wvkfbtp0na222jja5zmmadxe3q,puppy pon,1 month ago,1502988012968,過了分手急性期，靜靜的聽著這首歌，原來才理解什麼叫做有緣無份的感情……,1,true,1,,,,,,
,,,,,,,,z13yeb0wvkfbtp0na222jja5zmmadxe3q.1501056584728758,吳海文 Kevin Wu,1 month ago,1502988013551,未經失意不懂人生，未經失戀不懂愛情啊...,0
z12qdzlxqmm2tjjuo22dh32jhnb1i5gtb,虎牙情殇,1 month ago,1502988012973,繼續加油～當我失落或是亢奮的時候， 跑來聽你的歌，那種氣息真的瞬間平息，你的歌聲真的讓我非常的感動，永遠支持你.💪💪💪💪,2,true,1,,,,,,
,,,,,,,,z12qdzlxqmm2tjjuo22dh32jhnb1i5gtb.1500916698114266,吳海文 Kevin Wu,1 month ago,1502988013493,加油!!!!,0
z13wzfljrwz1izya404chxvpskmmtvxhvc4,money ilove,1 month ago,1502988012978,嘉義 定點 kd+58+88 去+加賴,0,false,0,,,,,,
z130ixjiwzq3gfxon04cd3qbny2thrlri1o,kevin huang,1 month ago,1502988012982,好好聽~ 你的聲音就像在說故事一樣溫柔中帶點歲月的痕跡項室內柔和的一盞燈。,0,false,0,,,,,,
z12dgnzqzkyjc1kc223jh3fium2nynew504,溫可誠,1 month ago,1502988012986,"太好聽了
可以請你寄吉他譜給我嗎
wemcoco880805@gmail.com

謝謝",0,false,0,,,,,,
z13xfzl44ubncb5ni23tjx2arue1y3ak2,liu wei,1 month ago,1502988012989,什麼時候繼續更新@@,0,false,0,,,,,,
z13qj3zxpue1vbrf022egxsblsfmz51qr04,吳承翰,2 months ago,1500309612993,超好聽,0,false,0,,,,,,
z13dcrvxkyv0sxqal04cdpiyaurqspvwl0k,路人乙,2 months ago,1500309612997,WiFi式皱眉哈哈,0,false,0,,,,,,
z12zxrgqsrucglaf123wezq5jnmstjgzd04,Xiang yang Lim,2 months ago,1500309614441,声音很有磁性，有一股沧桑感。好听!!!赞,0,false,0,,,,,,
z13zztmpxueqx2mckyq4uzgzdpifsadk,陳嘉翔,2 months ago,1500309614445,這首歌到現在還是只聽你的版本😍,0,false,0,,,,,,
z12nhv2papnmvv4ht04ccz4gsm3yjjrb5d4,Tholes TV,2 months ago,1500309614449,谁懂放弃一个喜欢很久的人是怎么感觉？戒毒戒烟一样吗。。。。,0,false,0,,,,,,
z121jb5ioyfut3thx04cfpuwfzn0jzzxivs0k,J. T.,2 months ago,1500309614452,超好聽~~~,0,false,0,,,,,,
z12ust0rkoe3zjjvk22wgnhpklyvjlkjm04,nguyen PHUCHIEN,2 months ago,1500309614455,"what is this song about, lovely melody",0,false,0,,,,,,
z123h3vykxeueztfd22dhdeo3wadxbvs2,克赴勒,2 months ago,1500309614459,分手都是夢一場而已,0,false,0,,,,,,
z132cvpjyvq3zzgqa04cef5gtprkd5ig3ac,王咕咕,2 months ago,1500309614462,！+,0,false,0,,,,,,
z124vl4xalbme5r4l04cfdlovn32cfyqdm40k,Vivian HOuO,2 months ago,1500309614466,非常好聽!!很久以前聽到之後就不時回來再聽，是不時會浮現在腦海中的歌聲,0,false,0,,,,,,
z12gynrjryblcltjs04cep0xepyifv5bixg0k,姚豆豆,2 months ago,1500309614470,希望你一些cover 的歌可以在apple music 裡面下載🙏🙏,0,false,0,,,,,,
z12gylsyju2kgvjqq04cdjtqiwurxliheck,郭士銘,2 months ago,1500309614473,真的唱得太好了,0,false,0,,,,,,
z13ospaxfpq1iztsn22mclg5soaij5xz004,蘇暾彥,2 months ago,1500309614477,這聲音好有磁性 比原唱好聽 加油,0,false,0,,,,,,
z12ldnp4qyvvuhp5s04celtrkoufdf4bs5g,Changyu Lin,2 months ago,1500309614480,有阳宗委的味道,0,false,0,,,,,,
z12gcpsbbyqxe5qd322udxc53rbzzrttq,王儷蓉,2 months ago,1500309614484,怎麼有種康康唱歌很好聽的感覺,0,false,0,,,,,,
z12ewtob2yaav1ud322txboqlqjwf5hbx04,Leo Wu,2 months ago,1500309614488,看到封面還想說雕柏怎麼變這麼斯文哈哈哈,0,false,0,,,,,,
z12nvhu4fzq3yhcro04cgphp3ufegbhiwao,Jean Jun,2 months ago,1500309614491,nice voice,0,false,0,,,,,,
z12vcdyyvybugh32m23liz1x1qfpdpnjj04,郭志鴻,2 months ago,1500309614495,這麼好的聲音，加油，希望你能發光發熱,0,false,0,,,,,,
z13wfdhhfuuytvolo22ejjqjvrzsdv4ew,Terence Lam,2 months ago,1500309614499,這首歌令我打開了電腦裏的一個相簿，一個兩年以來也沒有勇氣去打開的一個相簿，打開後，發現照片都是向橫的角度，差不多每一張都是。是兩年前逃避失去的現實，將所有照片一概不理放進相簿內。千多張照片，要流多少眼淚才能把照片角度弄好.....我們委屈了自己成全誰的夢想? 我能原諒你的荒唐，荒唐的是我沒有辦法遺忘....,0,false,0,,,,,,
z13jyjtxklu1slxow04cifyowybqzr0q1iw,許翊宸,2 months ago,1500309614503,這個聲音 真的很喜歡 太棒了  非常特別的嗓音,0,false,0,,,,,,
z12xc534fuyyvdzis04cd1ebjtmryhpynxg0k,Esther Chai,2 months ago,1500309614507,想聽你唱  默,0,false,0,,,,,,
z12qv15h3nbfej4bk04cdvlygvezxh4qpek,陳子文,2 months ago,1500309614511,Good,0,false,0,,,,,,
z13kubn50nrxcdr2r23vdtm5yrbtyzqxe04,Hương thơm Nguyen,2 months ago,1500309615304,你唱的好好听啊,0,false,0,,,,,,
z13msfszikibulsh204cddxytzizz1bglfk,Terence Lam,2 months ago,1500309615327,可以放上itunes嗎?,0,false,0,,,,,,
z12vd5dpxqunuhctp23chpfyvoy4i53wr04,Lynn Lee,2 months ago,1500309615330,"很有画面感,听了所有版本(梦一场)还是比较喜欢你唱的。。。感触",0,false,0,,,,,,
z12ugfzikuy3irdcp22bwn2oun2ycfiss,yu Zane,2 months ago,1500309615335,讚!!!!,0,false,0,,,,,,
z12kt1hzsrzturh4n04cgzzr0wjcilnpzrc0k,YuTing,2 months ago,1500309615339,好喜歡，害我掉了不少眼淚><,0,false,0,,,,,,
z120excyzzqqzp4ha04cf3gihq25v5w5ngk,Shanice K,3 months ago,1497717615342,很久没有那么喜欢一直重播一首歌，很让人安定的声线，同时也让人回想过去，眼泪流个不停，但还在继续replay，你很棒，一定要继续唱下去,0,false,0,,,,,,
