id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13qxpbottr2gphlp23rcvai3yr1f3xyk04,陈烨,2 months ago,1501184778559,他妈的蛤蛤就应该下地狱,0,false,0,,,,,,
z12ysrcpcyfqjfvgi04cflvzbnnpe5uac30,不闵,3 months ago,1498592778563,机读的很难受,1,false,0,,,,,,
z12xjtb5juv4xphrc04cj3hawzbjgrcyck00k,Laughing Sir,3 months ago,1498592778566,信法轮功的都是孤儿，全家暴毙，一帮弱智整天就像搞些大新闻，妄图愚弄国人，naive！,1,false,0,,,,,,
z12pd1ejgwz3eh1ls220h3fz3ryud1bpz04,ch n,3 months ago,1498592778570,放你妈的屁吧！！吃屎的小编快说是用什么软件给这视频配的普通话！！！撒比玩意儿,0,false,0,,,,,,
z12tidy4avjkhpyui23uczgwmlzmcpwth,Tianrui Zhu,3 months ago,1498592778572,轮子真的傻逼,0,false,0,,,,,,
z13ez5uwrzy1svkjj04cjhdy3umychsixr00k,Jason Shone,3 months ago,1498592778579,轮子和包子是一起的？,0,true,2,,,,,,
,,,,,,,,z13ez5uwrzy1svkjj04cjhdy3umychsixr00k.1498350002158038,Jason Shone,3 months ago,1498592778982,轮子是真的弱智,0
,,,,,,,,z13ez5uwrzy1svkjj04cjhdy3umychsixr00k.1498363921809357,张瑞瑞,3 months ago,1498592778984,哥们，我这个视频看不了。有没有其他途径可以让我看到的，本人是大陆的？,0
z13ns5thnoj4dfhap04cfzxxhznxjl2pxdo,Shikai Li,3 months ago,1498592778583,"來telegram 回歸革命群
(110)(12)(2000)(00224)
 https://telegram.me/joinchat/DWoyyj8Cche7zfK1OBhW5A
#反共 #聯合 #革命",1,false,0,,,,,,
z12atdm4jw3fhvdcy22syhlznzm0ynnj004,曾善仁,3 months ago,1498592778588,江已死了，還開什麼會，露面只是替身吧了。,0,false,0,,,,,,
z13bzvxouunsiltpn04cghs40w34h5xjsig,Jingwei Liu,3 months ago,1498592778615,你们这群反华的丧家之犬，被祖国母亲赶出了家门。就出来到处抹黑我中国。中华儿女永远不会原谅你们这群叛变的卖国贼！！！！每个国家都会出几个不奸，我们可以理解。请在你美国爹那里好好享福吧，死在美国，不要再回祖国的怀抱了，不欢迎你们,1,false,0,,,,,,
z12ej3s4wvnhdj4zm04cgzbjtmiuef5q2a4,梦回唐朝,3 months ago,1498592778618,习大大加油 打掉贪腐家族 复兴中华 千年后 习大大肯定能在历史中留下精彩一篇,0,false,0,,,,,,
z13vgljbwm3jxbwwb04ch1bp2srpsjp5j5c,041785 中国的天,3 months ago,1498592778620,厉害,0,false,0,,,,,,
z13cftcipsy4t3yn223esjahnkbbtlroo04,甘 lychee,3 months ago,1498592778624,肯定是台湾人做的视频拉   不管他还真是假   我们都没什么感觉  毕竟中国大陆现在在世界上发展的还算是比较好的   我们的小湾湾 只是一直吃老本啊,0,false,0,,,,,,
z123cxsqmzvedhcww04cchrz1sziy5gbn5c,wo la,3 months ago,1498592778627,我难以想象没有qiang的后果😂十三亿人口水都淹死你,0,false,0,,,,,,
z12hhrxhuvrlzxoqe04chvrw1oj2y1qziss0k,guohua liu,3 months ago,1498592778630,我们中国执政者的政治智慧有你分析的这么肤浅？我们中国的事情要你说三道四？,0,false,0,,,,,,
z13cxzryomitsh41b23gv5drxwasiheui,高嘉勃,3 months ago,1498592778632,习大大为国为民！！,0,false,0,,,,,,
z125dj3axmfeihjgi04cfxzyfseryrchxi0,向日葵,3 months ago,1498592779822,全是法轮功邪教，大法小丑。污蔑江泽民先生 。,1,false,0,,,,,,
z13sdl3ppnrjzpn2a23gt1q53xvdirgba04,wei kong,3 months ago,1498592779824,没文化真可怕。,0,false,0,,,,,,
z12yifrg0svhxv02r22twncbcxjlt3bxc04,Shao-ch'in Jung,3 months ago,1498592779827,为什么合成音。。。,0,false,0,,,,,,
z121c1boxquixbk5i04cexkzsqizszeokvw0k,赤目月兎,3 months ago,1498592779829,真正的粉丝。。。。。。,0,false,0,,,,,,
z125dhtxtmb0ejy5m04chjyjwuyef325y5c,YiJun,3 months ago,1498592779832,"支那人都是垃圾, 奴隶。 好险我已经移民了.",2,false,0,,,,,,
z120sdwacuu4vdx2f22ch1vqcla1fdmcm,Jun Li,3 months ago,1498592779836,胡锦涛 真的很了不起  被人搞 老人干政,0,false,0,,,,,,
z13xh1or1tibjvbjm04ch5xq3puixdjocmc0k,Minghao Lee,3 months ago,1498592779839,实名举报这个channel  这是每个中国人应该做的事情,0,false,0,,,,,,
z12fwpuzgk3rynoq204cel3idyz1jhdz210,David liang,3 months ago,1498592779841,googlegoogle,0,false,0,,,,,,
z13aujlgkpmatltwn04cfllayyyzvb3y33w,H Rough,3 months ago,1498592779843,所谓岛媒，真是可笑。,0,false,0,,,,,,
z12cvv5xbunki1mys04cdv0jalamgjb5sck,chenglin 谢,3 months ago,1498592779847,我想念两句诗，苟....,0,false,0,,,,,,
z13awhkgemrpdzvsm22uu13zsyitxdk1x,周杰伦,3 months ago,1498592779850,讲得很有道理嘛？,0,false,0,,,,,,
z120u5tgevf3yvbp304cftrgknuegroxjg0,王朝,3 months ago,1498592779853,江泽民不是好东西,0,false,0,,,,,,
z12iwjpzcqmgdfamp231z5x4evuazhcvu,张问,3 months ago,1498592779855,轮子天天跟吃了屎一样。,0,false,0,,,,,,
z12ff3ajwu31ej1u022kj5grnnrlcj02e,Dan Dan,3 months ago,1498592779860,蛤蛤,0,false,0,,,,,,
z13pzxgxbsu2sjsvx235dzjhmlulul5bz04,徐铭泽,3 months ago,1498592779863,这么黑他真的好吗？,1,false,0,,,,,,
z13huhxofnuvwbzhf04cepv5znueih1xxyk0k,汉斯笙箫,4 months ago,1495914379865,习近平自己都不知道的事你们居然知道，真是大先知。,0,false,0,,,,,,
z13ncftibsnjt1tzt04cc11y1qqtvtwyugg,欧阳一笑泯恩仇,4 months ago,1495914379868,朋友们别骂那些公知，轮子了，他们可是战忽局的同志啊，是他们的浅薄为中国战略崛起掩护。得给他们颁发护国奖章。还有这些共产党的机密，你们这些公知。哎，这些国家机密都敢拿出来秀。你们还想不想要饭碗了。别老是想搞个大新闻，you are too young。我为长者续一秒。红色代表我的立场。台独，港独，轮子，滚犊子去吧。,1,false,0,,,,,,
z12ns5bqtlfeczgcz23vw3hyntefwtvew,Fanty Oscar,4 months ago,1495914379873,你们啊，一个个翻墙出来，早晚药丸,0,false,0,,,,,,
z13uzr5ryouajhiwn04chfrb0ozlu1gpvrw0k,Renjun Yuan,4 months ago,1495914379876,一天到晚靠博眼球黑中国，黑共产党，有用吗？精神胜利法？中国因为你们不发展了，轮子啊，不要总想搞这些大新闻，美国给的经费多吃吃喝喝，干什么不好。,0,false,0,,,,,,
z12wxzbztmafgfbpx04cirbyoyuaibjgl1o,想念Gallifrey的Wholock poxle 、,4 months ago,1495914380992,为什么用电脑说话，人配音多好～,0,false,0,,,,,,
z13zjppixt3vex0zb04ccrpaxticg1ix3k40k,月在原,4 months ago,1495914380998,中国人具有勤劳善良、任劳任怨的美德，是中国经济发展的根本所在，问题在于蛀虫和硕鼠太多，我们要坚决抵制江泽民腐败治国所趋向的俄罗斯式的权贵与贫民两级分化的利益格局，而要追求以扩大中产阶层为主的两头尖式的民主社会经济模式。公布江泽民血债集团的罪行、公审卖国贼之日，便是中国经济大底形成之时，立此存照！,0,true,2,,,,,,
