id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13ufpwy1yyif54rr04cjz4q1tfvetd54u00k,Tan Siying,6 months ago,1489793499176,德国选手一部分用记忆 可是周玮是完全心算出来的,1,false,0,,,,,,
z12bcj2pzzntd1ky004cdp34fvjxhpxrq4g,韓雪凝,7 months ago,1487374299180,如果雨人沒有忘記寫 10 次方 就贏了 很明顯 最強大腦是雨人,1,false,0,,,,,,
z13bdb5ggzyoide5n04ccv5r5rrqfhsgrfk,daisy zhang,7 months ago,1487374299182,你有,0,false,0,,,,,,
z12tcxvjpuizv1ai404ccf5ickmuhfyzr2o,candidfellow,7 months ago,1487374299185,"announcer guy always says sree, two, one",0,false,0,,,,,,
z12kzpzoep3rxj3xh04cjnzgisv5jhtpcuw0k,hongjia wang,7 months ago,1487374299188,清明上河图不公平啊！中国人多少对上河图多少有点了解，德国人很吃亏啊！,1,false,0,,,,,,
z13gery5wn3ljfyqg04ci1arirnnhf1zjcc,jung li,7 months ago,1487374299190,蒋昌建老师给周伟擦汗的动作，真暖人心。,1,false,0,,,,,,
z130tnwg4tizjziet23qupbb5rnyhf55g04,김태원,7 months ago,1487374299193,就不能快点揭晓答案啊     看的这个闹心劲,0,false,0,,,,,,
z13icdebmnvmvrxmx22yj5dqttqvj1wtz,許立仁,8 months ago,1484695899809,王峰太牛了!!,0,false,0,,,,,,
z13xudfqroy5xzapr04cgxjycyuvdbwyoew,Jin Kang,8 months ago,1484695899812,日本小孩七位乘以七位都超快 四位乘以四位花了四分钟也太慢了,0,true,6,,,,,,
,,,,,,,,z13xudfqroy5xzapr04cgxjycyuvdbwyoew.1485094444132598,凱子,7 months ago,1487374300391,Jacob Kang 他不能快..你叫一個沒有受過訓練的人 跟一個變態等級心算的比想也知道誰贏,0
,,,,,,,,z13xudfqroy5xzapr04cgxjycyuvdbwyoew.1485726745893073,jung li,7 months ago,1487374300393,说实话，让两位数乘，你也以有难度。,0
,,,,,,,,z13xudfqroy5xzapr04cgxjycyuvdbwyoew.1486517908794191,Bernard Lim Kian Keong,7 months ago,1487374300395,那你能心算几位数乘几位数啊？ 分析能力零，批评能力不错。但可惜，低能了。 这笑话你能理解吗？,0
,,,,,,,,z13xudfqroy5xzapr04cgxjycyuvdbwyoew.1486517986839744,Jin Kang,7 months ago,1487374300398,Bernard Lim Kian Keong 不好意思 你是马来西亚学的汉语？我看不懂,0
,,,,,,,,z13xudfqroy5xzapr04cgxjycyuvdbwyoew.1488572613663632,Bernard Lim Kian Keong,6 months ago,1489793500400,"汉文还分国家吗？ 不就简体或繁体吗？ 用点脑,多喝六个核桃。 充分的把智障二字表现出来了，你真行啊！",0
,,,,,,,,z13xudfqroy5xzapr04cgxjycyuvdbwyoew.1488578679434891,Jin Kang,6 months ago,1489793500402,"Bernard Lim Kian Keong 你以为我笑你的是繁简之分？你连中文的基本文法都没有，还以为自己会笑话？多努力点，要么移民去中国，要么移民去欧美,最差去个新加坡，别呆在马来西亚当二等公民，中文这么烂，我捐两瓶六个核桃给你补补",2
z12ddpzj4wjes1c3122htzgqmrr4tbvbd04,黃俊元,8 months ago,1484695899816,一開場那個美妹超級正、超級卡哇伊🐶🐱🐭🐹🐰🦊🐻🐼🐨🐯🦁🐮🐸 😍😍😍😍😍😍😍😍😍😍😍👏👏👏👏👏👏👏👏,0,false,0,,,,,,
z134zdkihkv4vrc4t04cf1drarulszyxrn40k,Ben Weai,8 months ago,1484695899818,我认为周玮才是最吊的，他是自学成才什么学都没上过就能这么厉害，再加上是有点残疾，了不得，和专业的比输了不丢人,33,false,0,,,,,,
z12dud0rvrn4cvud323sx30iimbcghdh204,세상에 TV,8 months ago,1484695899821,超级大脑,0,false,0,,,,,,
z13ihx2i1w3pxz3ju04cfndbexb3fpvwfw00k,g69bvmmn,8 months ago,1484695899823,"內定的吧……畢竟對方是有名氣的人

但德國哥也不弱啦，所以輸並沒什麼，反而大家都認同你的實力 加油",0,false,0,,,,,,
z13mzjsrgqjicx4iy04ccreaznn4td2wads,小柒韩,8 months ago,1484695899826,那个数学题材的2位选手都好强大！他们的大脑真的堪比电脑了！最佩服的是周伟有点残疾但也是这么厉害！这让我有点汗颜啊！德国选手也是非常的厉害！这是真正的天才人物！,7,false,0,,,,,,
z13mfx4y4uechb1v422adbk5jzrlg5vst,hong la wun,9 months ago,1482017499828,正弦运算是可以用记的，质数比较难，而且数目大,2,false,0,,,,,,
z133irr4qtagyrgtw233i1qa2pqlgve4u04,Gach Gao,9 months ago,1482017499831,周玮很厉害啦，但是于德国选手还是真的差级别在。从开方的精度可以看出，真不是盖的。,1,false,0,,,,,,
z12uy3syrtqjsfz2y221gzownsuod5kkk,David Jin,9 months ago,1482017499834,4寫的超像6,0,false,0,,,,,,
z12fh5cjioffhnu0r23thjfqqzbcwvohz04,John Wei,9 months ago,1482017499836,我記得 陳冉冉 跟日本選手才是經典,1,false,0,,,,,,
z13ect45ami2sbo2l22vinmrayfrtrpyb04,李政,9 months ago,1482017499839,不论输赢都是最强大脑,0,false,0,,,,,,
z13qyv1b2rjfehmrh04chjzruweoutyo5g4,崇閔廖,9 months ago,1482017499842,正弦怎麼算   跟本只是背的,0,true,1,,,,,,
,,,,,,,,z13qyv1b2rjfehmrh04chjzruweoutyo5g4.1484850843829433,FancyGamer123,7 months ago,1487374300244,用Maclaurin series就可以算出來,0
z12tz5cyhoiaf1kb304cfnpp1vvrzfohckc0k,weng lihsuan,9 months ago,1482017499846,總感覺這節目造假,0,false,0,,,,,,
z13utrtiesragvxq304ci5ug4xrzdztbeo00k,상추잎,10 months ago,1479425499850,这 视频 真不要脸。明显是 编辑过的,2,true,1,,,,,,
,,,,,,,,z13utrtiesragvxq304ci5ug4xrzdztbeo00k.1485094809395975,凱子,7 months ago,1487374300167,상추잎 不然你要看全程嗎？,0
z12awt0zsznzcvn2p23sctd41nz5vlkc2,blockhead lin,10 months ago,1479425499854,zhou wei is the best !,2,false,0,,,,,,
z13bsvv4cwzrxjorz04cgdcxatiys5zjjrw0k,仙2 鬼3,10 months ago,1479425499857,看了评论 我感觉我更是弱智了,3,false,0,,,,,,
z12ytnv53ymrgfuak04cjjb4ynqaehoa214,P!llow,10 months ago,1479425499859,爱晓娃太假了吧，眼珠不停的动，而且连吹气都没有就能直接找到枕头？那个灯更是蹊跷，爱晓娃直接就低头吹气，她怎么知道那个物品很矮？没人发现吗？？？感觉眼并不瞎啊,0,true,2,,,,,,
,,,,,,,,z12ytnv53ymrgfuak04cjjb4ynqaehoa214.1480405238485796,葉孝隆,9 months ago,1482017500211,P!llow 我覺得他沒全盲 可能還看的到一些,1
,,,,,,,,z12ytnv53ymrgfuak04cjjb4ynqaehoa214.1483715011658159,小丑,8 months ago,1484695900214,"我同學也是這樣= =這樣是真的看不到的狀態
注意看你說的
她都是用低姿態在找尋物件
所以你才會覺得怪
在加上她的手的位置放在桌上
當然物件就在她手的位置再上去一點
物件一定都放在桌子上
所以她都低低的",1
z12lcrewqzubvd1u5234grp4wnuthrhgw04,G V,10 months ago,1479425499863,屌是指男子生殖器官，周杰倫一直說王峰很屌，就是尺寸很大嗎？很厲害就說很厲害，別把台灣的爛語言，帶到公眾面前，丟人現眼。,2,false,0,,,,,,
z12gzzzb5m3cvhw4w04cfxvqfr3ps5ezdz00k,NaZ Swa,10 months ago,1479425499867,english comment hanging around ...,5,true,1,,,,,,
,,,,,,,,z12gzzzb5m3cvhw4w04cfxvqfr3ps5ezdz00k.1481757964124755,Dom L,9 months ago,1482017500220,NaZ Sw,0
z12csfgxorz0tdpoh04cgnjbgyz5wbsyoho,流丶鸣,10 months ago,1479425502007,诶不是....评委是德国的....然后连个理由都没说就直接判德国队赢...整个过程不超过30秒....你在逗我呢吧,2,false,0,,,,,,
z13exppp2rmiipgbt04cgpibzk24djxjcg0,Jim Tung,10 months ago,1479425502010,他們的腦到底是什麼做的啊,3,false,0,,,,,,
z13dvbk50ku2d3qg004cd1oywkmgdjcjbbg,富萬行,10 months ago,1479425502014,德國心算哥字好醜,4,true,2,,,,,,
,,,,,,,,z13dvbk50ku2d3qg004cd1oywkmgdjcjbbg.1478413003835972,江雨臻,10 months ago,1479425502411,"富萬行 應該是1,7,9德國的數字長得不一樣，您看得不習慣",1
,,,,,,,,z13dvbk50ku2d3qg004cd1oywkmgdjcjbbg.1478433670815775,富萬行,10 months ago,1479425502435,真的字超醜,2
z12fdjrxxwbjct04i04cix15fomyspzxyhs,傳奇熊,10 months ago,1479425502018,我覺得艾曉娃的稱號太酷啦!!!!!!!,7,true,1,,,,,,
,,,,,,,,z12fdjrxxwbjct04i04cix15fomyspzxyhs.1479255344095528,TheStormingNinja,10 months ago,1479425502452,傳奇熊 jl,0
z12fsljjstniwbj0u233gddq0snjzvmop04,swkit125,11 months ago,1476747102021,一看就知不公平 垃圾,1,false,0,,,,,,
z132ctdbvu2tgrr3a23fcbzb4orne5e4s04,鄭成功,11 months ago,1476747102024,大陸人都作弊,4,true,2,,,,,,
,,,,,,,,z132ctdbvu2tgrr3a23fcbzb4orne5e4s04.1483199195926648,doli wei,8 months ago,1484695902443,你出来秀智商 给人笑的吗  你干嘛不说是ps的,10
,,,,,,,,z132ctdbvu2tgrr3a23fcbzb4orne5e4s04.1485690822998981,jung li,7 months ago,1487374302446,笑，台湾脑残，作弊的卖一次可以，卖四季就不容易啦，这么简单的道理都不懂，给蔡英文教坏脑子了。,2
z13cefhrwpzkct2rv04cf33gwsnyzpwol4s,Ethan Lai,11 months ago,1476747102028,最後一輪德國隊那人好大氣我喜歡這種人,1,false,0,,,,,,
z13iwbeijwaqgnwao04chfeiymvpfbmyou40k,卍 卍,1 year ago,1474155102031,李雲龍的父親表情超不爽； 是要嘴我幾次？,0,false,0,,,,,,
z13pt1egjv3ghlzca23birr4mxi2vrc1v,Xiu Ying Wang,1 year ago,1474155102034,Cool Deutschland macht mit,1,false,0,,,,,,
z12egh2a3zrxvjxyu04cfp4h4s3hgnv4dyw0k,周信宏,1 year ago,1474155102038,"哇 ! 大陸人才濟濟 , 太厲害了 .",20,true,3,,,,,,
,,,,,,,,z12egh2a3zrxvjxyu04cfp4h4s3hgnv4dyw0k.1483934411325200,劉賢閔,8 months ago,1484695902472,"周信宏 14億人的國家沒有人才那就問題大了
            2300萬人的台灣 不就是人才濟濟的國家!
            只要是自由自在社會上 自自冉冉的生活與學習環境 是必然的顯
            現!",0
,,,,,,,,z12egh2a3zrxvjxyu04cfp4h4s3hgnv4dyw0k.1484960753625416,Haihan Chen,7 months ago,1487374302474,大陆人？应该应该说是中国。,8
,,,,,,,,z12egh2a3zrxvjxyu04cfp4h4s3hgnv4dyw0k.1497215302765329,魯夫,3 months ago,1497742302477,玻璃心喔，大陸人,0
z12zcboq5xajihc0x231j3kwdqi5x30m3,Hweeteng Yeo,1 year ago,1474155102044,中国队一定赢 加油吧中国,0,false,0,,,,,,
z13ki10bfoejepbb304cdl1h0pmfdr05wvo0k,daracon,1 year ago,1474155102048,标题都剧透了，想看的兴趣瞬间减一半。,6,false,0,,,,,,
z13svtg5juqoybnck23rzvdj3paqvd4en,lsp le'e,1 year ago,1474155102051,"心算第三回合德国答案最后一位数5，但答案中5后面是5，为何德国答案没有进位成6算对呢?最后一位数是5,6,7,8,9不是应该进位吗?",1,true,1,,,,,,
,,,,,,,,z13svtg5juqoybnck23rzvdj3paqvd4en.1467987029478676,lsp le'e,1 year ago,1474155102403,写错了是最后一回合,0
z12jut2oswypivhw204civnx0rqddzxwdvc0k,0717 JIM,1 year ago,1474155102055,這2位數2次方早就不輸給日本他們對決 妳們這麼神 要不2位數2次方 給你們半小時 也算不出來,0,false,0,,,,,,
z13lzj5aexu2vftx004ccv25sznottt53w40k,jiaming wu,1 year ago,1474155102058,看完第三季的心算，这集的心算就像小孩玩游戏。,0,true,1,,,,,,
,,,,,,,,z13lzj5aexu2vftx004ccv25sznottt53w40k.1467907747454077,Tsz Hung,1 year ago,1474155102396,第三季都是冠軍啊..,0
z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k,曾泽龙,1 year ago,1474155102062,什么意思？3位数乘3位数花1分多钟，93的17方用48秒？？？  第三季11数乘9位数才花几秒！求解,4,true,6,,,,,,
,,,,,,,,z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k.1468499831290533,daracon,1 year ago,1474155102515,人外有人，天外有天。,0
,,,,,,,,z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k.1470300254659045,王雲翔,1 year ago,1474155102518,第三季是珠心算，他們這個是一般的乘法運算,1
,,,,,,,,z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k.1471585236500056,王雲翔,1 year ago,1474155102520,"運算方式不同，珠心算用的是右腦，一般的直式運算是用左腦
珠心算在運算時，腦中呈現的是圖像(珠子)，我們一般人心算時，腦中呈現的是數字",3
,,,,,,,,z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k.1473349111936332,卍 卍,1 year ago,1474155102523,3位承3位1分多鐘，我好像用算的都比他快,2
,,,,,,,,z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k.1476489457651311,Sen Lin,11 months ago,1476747102526,如果找個會珠心算的來算，是不是不公平？那又怎麼知道他們不是用或不懂珠心算呢？,0
,,,,,,,,z12qvhhxcwytctkqo04chdw51tvhs3kb2yo0k.1478412748396981,江雨臻,10 months ago,1479425502529,cheng taylor 可能因為不能動筆吧？,0
z121y1zy2qnwvvdkv23kffoiisqzilei104,yatecom88,1 year ago,1474155102066,怎麼請了一個 周咖就有收視率嗎？ 真爛呀,0,false,0,,,,,,
z13lwxej2yqagxdte22phzq4wnfcfndci,Winter Lai,1 year ago,1474155102070,這個乘法和辻窪凜音那個有不一樣嗎？為什麼3位數4位數心算要幾分鐘，辻窪凜音那個7位數才幾秒。。,11,true,15,,,,,,
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1467099980782774,Winter Lai,1 year ago,1474155102736,每一句題目都不一樣，感覺就很隨便，還是閃電心算那個好看,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1467599990092098,Kenny CJ,1 year ago,1474155102739,沒辦法啊，一看就知道周瑋快不了，節目組要照顧他的需要，請來的對手也不能太強XD,2
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1470486806690665,Kenny CJ,1 year ago,1474155102741,但是他在節目中所展示的次方運算的計算量也不算太大，而他用了幾分鐘去算。如果辻窪凜音來算應該不用那麼久。,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1470489457993339,Kenny CJ,1 year ago,1474155102743,"蕭兄，辻窪凜音作為一個小學生，還沒有學到開方是很正常的。但是要她做乘方運算的話，我覺得她用不著幾分鐘。不好意思，我剛才解釋的不清楚，我說的「運算量」只考慮乘方，沒有考慮開方。
正弦運算她也應該還沒有學到。但是有讀過中學數學的人都應該知道，正弦函數每360度就會完全重複一次，而每個度數的數值是可以背的；更何況數值只需背0到90度再加一些規則就能輕鬆得出答案。德國的選手所說的1000度以內的正弦函數的運算，其實只有非常簡單的除法。
因此我認為這位德國選手所挑的題目難度遠遠不及閃電心算那一集。
可能他沒有發揮他真正的實力，以免數字太大，電腦算的比他慢，拖延節目的進度和減弱節目的刺激感。又或者正如我剛才所說，他在遷就周瑋。",2
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1470577824293912,Kenny CJ,1 year ago,1474155102746,蕭兄啊蕭兄，乘方運算就是乘法啊=.= 我為甚麼不能用辻窪凜音的乘法能力跟這個德國選手比呢？當然，開方不在辻窪凜音的能力範圍之內，這是沒有辦法跟片中兩位選手比的。我無意要比較開方的能力。但是乘方運算絕對在辻窪凜音的能力之內，這就可以比較。　　你既然說術業有專攻，但是一個專攻次方運算的人，是不是應該有更快的速度呢？我認為辻窪凜音以她的乘法能力，用不着兩分鐘就可以得出答案。,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1471585380649524,王雲翔,1 year ago,1474155102748,我覺得他們是用背的…(乘方開方),1
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1471585509543666,王雲翔,1 year ago,1474155102750,或者說他們的方法比較特別,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1472480943653779,陳冠宇,1 year ago,1474155102752,我個人不認同您的說法，辻窪凜音他是專於乘除法的運算，但乘方(高次方)那類型的是重複乘的過程，在基於一般思考方式而言，如果你說乘方運算就是乘法啊，這並非完全正確，乘方或開方式重複性數值的運算，在比較性來說，其高次方的數值絕對比多位數的不同兩數相乘來的困難，所以就算基本的多位數的不同兩數或三數等，也比高次方來的簡單，高次方所得的位數基本上就高於辻窪凜音的位數了，當然這只是餘興節目，若辻窪凜音能夠在多位數的不同五數或更高位數去乘，那就證明他也許在重複性和不同性皆很厲害，所以你說的論證並不完全正確，但畢竟辻窪凜音的年紀還小，這些只是推論，她的潛力無窮，我認為不必多加揣測或作推論！,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1474303852979281,Ngui Yu Kiih,11 months ago,1476747102755,s,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1477249729359861,Tophe On,10 months ago,1479425502757,次方会被秒,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1485346894584070,Cucumber8787,7 months ago,1487374302759,因为周玮是弱智,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1485726692348030,jung li,7 months ago,1487374302761,你的心灵需要补健康,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1486588571274427,Ho Kamei,7 months ago,1487374302764,你才智障，有種上去和數學天才比~,0
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1490269783734191,Ada Tang,5 months ago,1492471902766,看到各位的答案我也是醉了，你们说的日本队的几秒钟的叫珠心算，是在算的时候脑子里有个算盘不停在打，不是真正的运算。所以做的了加减乘除，做不了开方和乘方，更别说算质数之类的了。而周伟他们比的是心算，是数学。,2
,,,,,,,,z13lwxej2yqagxdte22phzq4wnfcfndci.1498450611042142,Vincent Li,2 months ago,1500334302768,对呀，三位数乘法算那么慢，也不怕观众笑话,0
z12wfvsqtlz2hdlrq04cc3jymlbwdrnrux00k,黑暗皇朝,1 year ago,1474155102074,看周玮的样子有点生活不能啊,0,false,0,,,,,,
z13nxhd4urrqwngie04cdbxb4sffy30ilws0k,不懂别装懂,1 year ago,1474155102077,精彩，可是能不能别放慢揭晓的画面-_-||一直重复播放 让我整个人都急了,0,false,0,,,,,,
z12utvqoxnz3sztuk22mivqxumrqfxlrq04,shuang Zhan,1 year ago,1474155103548,盲人为什么戴眼镜，为什么不把他们的眼睛蒙上，这样更有说服力,1,false,0,,,,,,
z13xxp4qylrtxj0eq224u1s5gyucgbp5h04,大山吴,1 year ago,1474155103553,希望我们中国要重视人才 重视科学技术 ，不能把那些什么网红明星捧上天,3,false,0,,,,,,
z13py1f4hnj4upvf322mdnbzekrgflax204,YI MING HUANG,1 year ago,1474155103555,"基本上德國選手怎麼看都不像用算的
感覺就是用背的
如果最後一題出的不是自然數我看他怎麼辦",3,true,1,,,,,,
,,,,,,,,z13py1f4hnj4upvf322mdnbzekrgflax204.1478580074024583,Liu Yuling,10 months ago,1479425503960,YI MING HUANG,1
z12vyj2quwmrcfeg304chvv5rsy3jbjblek,냉위민,1 year ago,1474155103560,太神奇了！,0,false,0,,,,,,
z12iefj45tqojfo0j22cdx1xlwaftng5404,nimo1993,1 year ago,1474155103563,德國的那些運算結果可以用背的 尤其題型是固定的 例如 xx^xx 就要記10000種結果 正弦運算 1~1000度也是唬人的 實際上只要記憶sin(1~90度)的結果(90個) 而且他連猶豫都沒有就直接開始寫了 這對於記憶力超強的人可以做得到(但我做不到)  對於中國隊的那才是真的是心算,15,true,1,,,,,,
,,,,,,,,z12iefj45tqojfo0j22cdx1xlwaftng5404.1494576594228416,Peter 王聖凱,4 months ago,1495063903967,"既然站在同台競技了 沒有高下之分
同個出發點 難道考高考IQ160的要跟100的分開考?",0
z13ptnopglmvel4lc22mulrzqo2yd3ke1,Elvis Huang,1 year ago,1474155103567,"周瑋錯的那題，是錯在最簡單不過的部份 7813624454316229 開5次方，
16位數開5次方，16/5=3.2，取整數部份，所以是10的3次方，就漏寫了這個最簡單的部份。",0,false,0,,,,,,
z13firjzszvwtjd5i04cchuzrk2hjppbtgk,詹程翔,1 year ago,1474155103571,求骰子操手的音樂,1,true,1,,,,,,
,,,,,,,,z13firjzszvwtjd5i04cchuzrk2hjppbtgk.1477958213953317,Noddy,10 months ago,1479425503948,詹程翔 it's tricky,0
z135ixepmyr0uh41g23sj1zitmq1trttg,LOLOLOL LOLOLOL,1 year ago,1474155103574,其實周瑋不用輸，因為其實sinX度是可以背出來的……所以個人認為周瑋可以不用輸-_-#,1,false,0,,,,,,
z120vj3xcnrvc3gxp04cfd5a2r2yfdvprsw0k,KING HO SIU,1 year ago,1474155103577,和周玮对战的那个德国人的握笔方式怎么那么奇怪,0,false,0,,,,,,
z12rd3yqcxjvw5lk322mzjd5okzzjvjqo04,Angus Lin,1 year ago,1474155103580,這跟第二季、第三季 心算比根本就是天跟地,1,false,0,,,,,,
z12mwnmbfzqew5t1v22ic3gr2yywuhxkr,Yang Xia,1 year ago,1474155103584,不是，这叫什么才华，生化计算器？生化内存？,1,true,5,,,,,,
,,,,,,,,z12mwnmbfzqew5t1v22ic3gr2yywuhxkr.1468618306483729,J Ke,1 year ago,1474155104077,计算机工作就是计算，但是为什么可以干那么多活。一切量化之后计算出的结果叫分析决策。你看看像物理学家，计算机学家等等科学家，哪一位不是不是数学顶尖高手。去看看你身边有什么科学离得开数学！,0
,,,,,,,,z12mwnmbfzqew5t1v22ic3gr2yywuhxkr.1475312239818105,Sy Hsu,11 months ago,1476747104080,別作夢了 交給電腦跑不就好了 誰敢保證自己算到那麼大的位數不會出錯 哪個科學家敢用自己心算的數據,3
,,,,,,,,z12mwnmbfzqew5t1v22ic3gr2yywuhxkr.1483199117229205,doli wei,8 months ago,1484695904083,计算机的模式是固定的  人解题的思维可以变化  电脑思维的方式是人设定好的思维     最后 数学是科学的基础  科学发展的厉害不厉害不  照你意思一定数量的电脑就可以等于爱因斯坦之类的科学家？ 直接生产电脑就行了都不用做了,0
,,,,,,,,z12mwnmbfzqew5t1v22ic3gr2yywuhxkr.1483199489120247,Sy Hsu,8 months ago,1484695904087,算數不等於數學 新的理論當然需要人類去發現 但一成不變的工作交給電腦就行了 以上,1
,,,,,,,,z12mwnmbfzqew5t1v22ic3gr2yywuhxkr.1483200278402550,doli wei,8 months ago,1484695904089,这种算术能力是基础   还有你看到的只是觉得比较机械的答案和算术   但是别人脑里的逻辑和思维方式 这个才是重点！！！ 并且这些逻辑和思维就是人和人的区别  比如1+1+2+3.....加到一百  有很多不同的算法和思维逻辑   有不同的逻辑和思维方式很多东西就不一样了  人和电脑的区别就是这样,0
z12zvxmrzzicdzoms22kerrybrfdzpajb04,Alessandro Y.,1 year ago,1474155103588,那個LED夜燈 ....有點無言,0,false,0,,,,,,
z12ashravm2uu3oez22at3diuuezhnmrf04,No Name,1 year ago,1474155103590,真希望慢动作不要那么长_(:_」∠)_,4,false,0,,,,,,
z12exh3bqtigjhcbb04cfp0jeqmhjzs52xk0k,林芋頭,1 year ago,1474155103594,抱歉我算到 1:03:42 算不下去了,3,false,0,,,,,,
z13kuhby5navf140h233tbdh2pvaibrkv,lau jiaquan,1 year ago,1474155103598,艾晓娃，你很厉害你一定要为中国加油,0,false,0,,,,,,
z13gx3wwyuqsct3db235e3boaszcw5gmx,dk shi,1 year ago,1474155103600,本来就是个游戏，何必抬杠,0,false,0,,,,,,
z13xw1jpdoadwtoap04cghajsrmxtpvwnd4,Aaron Lo,1 year ago,1474155103603,考识物的不太公平，一个是靠吹气一个靠声音，声波的波长大 要识别小的物件难度非常大，但在辨识远距离障碍却很有效 ，相对吹起，只要靠近些，气流也相对强；个人觉得是完全不同的擅长领域 没什么好比的。 数学的真心不公平，最后一场，sin(1-000)，就像大家说的和360°内没差，小数点位数或许是他的强项。我之前作业写过判断质数的code，我说那么大的数字，就算是电脑也得花个几秒才算得出来，这难度是同个等的吗？！最后的清明山河图，第一轮是比谁按得快吗我晕。。吐槽完毕！总结：这就是个节目，其实每个人都是天才。,2,false,0,,,,,,
z13vf3i5zzvntjg4s04ccpbhgzzuzvcrcmg0k,Q marines,1 year ago,1474155103607,中华民族从来不缺人才,3,false,0,,,,,,
z12ifri5lx2iith1q23qvxyqey2sez4us,Jimmy Andersson,1 year ago,1474155103609,试想，如果人的大脑被开发出百分之20，这个世界会是怎样的?,2,true,4,,,,,,
,,,,,,,,z12ifri5lx2iith1q23qvxyqey2sez4us.1460854732962626,Liam,1 year ago,1474155104024,+Jimmy Andersson 外星人會來收割,0
,,,,,,,,z12ifri5lx2iith1q23qvxyqey2sez4us.1466077105185189,碎王八,1 year ago,1474155104027,那就是天下无敌了，LOL五杀超神,0
